Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    4437/5646        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [144]
                0.00    0.00    4437/4437        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [153]
-----------------------------------------------
                0.00    0.00    1195/4437        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [225]
                0.00    0.00    1195/4437        KosarajuAdjMatrix::findSCCs() [2]
                0.00    0.00    2047/4437        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [183]
[155]    0.0    0.00    0.00    4437         std::vector<int, std::allocator<int> >::~vector() [155]
                0.00    0.00    4437/8050        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [141]
                0.00    0.00    4437/4437        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [157]
                0.00    0.00    4437/4437        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [154]
-----------------------------------------------
                0.00    0.00    4437/4437        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [157]
[156]    0.0    0.00    0.00    4437         void std::_Destroy<int*>(int*, int*) [156]
                0.00    0.00    4437/4437        void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [152]
-----------------------------------------------
                0.00    0.00    4437/4437        std::vector<int, std::allocator<int> >::~vector() [155]
[157]    0.0    0.00    0.00    4437         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [157]
                0.00    0.00    4437/4437        void std::_Destroy<int*>(int*, int*) [156]
-----------------------------------------------
                0.00    0.00    4094/4094        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [185]
[158]    0.0    0.00    0.00    4094         std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [158]
-----------------------------------------------
                0.00    0.00    2047/4094        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [189]
                0.00    0.00    2047/4094        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [184]
[159]    0.0    0.00    0.00    4094         std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [159]
-----------------------------------------------
                0.00    0.00    1195/3613        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [216]
                0.00    0.00    2418/3613        std::vector<int, std::allocator<int> >::max_size() const [170]
[160]    0.0    0.00    0.00    3613         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [160]
-----------------------------------------------
                0.00    0.00       3/2523        std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [299]
                0.00    0.00      24/2523        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [248]
                0.00    0.00      78/2523        std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [234]
                0.00    0.00    2418/2523        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [171]
[161]    0.0    0.00    0.00    2523         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [161]
-----------------------------------------------
                0.00    0.00    2496/2496        std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [163]
[162]    0.0    0.00    0.00    2496         __gnu_cxx::new_allocator<int>::max_size() const [162]
                0.00    0.00    2496/4979        __gnu_cxx::new_allocator<int>::_M_max_size() const [147]
-----------------------------------------------
                0.00    0.00      78/2496        std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [234]
                0.00    0.00    2418/2496        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [171]
[163]    0.0    0.00    0.00    2496         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [163]
                0.00    0.00    2496/2496        __gnu_cxx::new_allocator<int>::max_size() const [162]
-----------------------------------------------
                0.00    0.00    2483/2483        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [166]
[164]    0.0    0.00    0.00    2483         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00    2483/2483        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [167]
[165]    0.0    0.00    0.00    2483         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [165]
                0.00    0.00    2483/4979        __gnu_cxx::new_allocator<int>::_M_max_size() const [147]
-----------------------------------------------
                0.00    0.00      79/2483        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [231]
                0.00    0.00    2404/2483        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [144]
[166]    0.0    0.00    0.00    2483         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [166]
                0.00    0.00    2483/2483        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00      79/2483        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [230]
                0.00    0.00    2404/2483        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [176]
[167]    0.0    0.00    0.00    2483         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [167]
                0.00    0.00    2483/2483        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [165]
-----------------------------------------------
                0.00    0.00      24/2440        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [263]
                0.00    0.00      24/2440        __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [258]
                0.00    0.00    2392/2440        bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [200]
[168]    0.0    0.00    0.00    2440         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [168]
-----------------------------------------------
                0.00    0.00    1209/2418        std::vector<int, std::allocator<int> >::end() [197]
                0.00    0.00    1209/2418        std::vector<int, std::allocator<int> >::begin() [198]
[169]    0.0    0.00    0.00    2418         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [169]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [195]
[170]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::max_size() const [170]
                0.00    0.00    2418/3613        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [160]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [171]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::max_size() const [170]
[171]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [171]
                0.00    0.00    2418/2496        std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [163]
                0.00    0.00    2418/2523        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [161]
-----------------------------------------------
                0.00    0.00    2418/2418        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [196]
[172]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [172]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [173]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [172]
[173]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [173]
                0.00    0.00    2418/2418        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [174]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [173]
[174]    0.0    0.00    0.00    2418         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [174]
                0.00    0.00    7254/8449        int* std::__niter_base<int*>(int*) [140]
                0.00    0.00    2418/2418        std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [175]
-----------------------------------------------
                0.00    0.00    2418/2418        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [174]
[175]    0.0    0.00    0.00    2418         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [175]
-----------------------------------------------
                0.00    0.00    1195/2404        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [209]
                0.00    0.00    1209/2404        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [196]
[176]    0.0    0.00    0.00    2404         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [176]
                0.00    0.00    2404/2483        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [167]
-----------------------------------------------
                0.00    0.00      12/2402        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [263]
                0.00    0.00    1195/2402        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [212]
                0.00    0.00    1195/2402        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [202]
[177]    0.0    0.00    0.00    2402         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [177]
-----------------------------------------------
                0.00    0.00    1195/2390        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [216]
                0.00    0.00    1195/2390        KosarajuAdjMatrix::findSCCs() [2]
[178]    0.0    0.00    0.00    2390         std::vector<int, std::allocator<int> >::end() const [178]
                0.00    0.00    2390/4780        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [149]
-----------------------------------------------
                0.00    0.00    1195/2390        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [216]
                0.00    0.00    1195/2390        KosarajuAdjMatrix::findSCCs() [2]
[179]    0.0    0.00    0.00    2390         std::vector<int, std::allocator<int> >::begin() const [179]
                0.00    0.00    2390/4780        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [149]
-----------------------------------------------
                0.00    0.00    1195/2390        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [208]
                0.00    0.00    1195/2390        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [207]
[180]    0.0    0.00    0.00    2390         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [180]
-----------------------------------------------
                0.00    0.00    2390/2390        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [224]
[181]    0.0    0.00    0.00    2390         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [181]
-----------------------------------------------
                0.00    0.00    2390/2390        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [219]
[182]    0.0    0.00    0.00    2390         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [182]
                0.00    0.00    2390/24780       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [92]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [188]
[183]    0.0    0.00    0.00    2047         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [183]
                0.00    0.00    2047/4437        std::vector<int, std::allocator<int> >::~vector() [155]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [189]
[184]    0.0    0.00    0.00    2047         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [184]
                0.00    0.00    2047/4094        std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [159]
                0.00    0.00    2047/2047        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [190]
                0.00    0.00    2047/43242       operator new(unsigned long, void*) [81]
-----------------------------------------------
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [187]
[185]    0.0    0.00    0.00    2047         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [185]
                0.00    0.00    4094/4094        std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [158]
                0.00    0.00    2047/4437        std::allocator<int>::allocator(std::allocator<int> const&) [151]
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [186]
-----------------------------------------------
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [185]
[186]    0.0    0.00    0.00    2047         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [186]
-----------------------------------------------
                0.00    0.00    2047/2047        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [190]
[187]    0.0    0.00    0.00    2047         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [187]
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [185]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [191]
[188]    0.0    0.00    0.00    2047         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [188]
                0.00    0.00    2047/2047        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [183]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [191]
[189]    0.0    0.00    0.00    2047         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [189]
                0.00    0.00    2047/4094        std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [159]
                0.00    0.00    2047/2047        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [184]
-----------------------------------------------
                0.00    0.00    2047/2047        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [184]
[190]    0.0    0.00    0.00    2047         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [190]
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [187]
-----------------------------------------------
                0.00    0.00    2047/2047        std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [252]
[191]    0.0    0.00    0.00    2047         void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [191]
                0.00    0.00    2047/2047        std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [192]
                0.00    0.00    2047/7336        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [142]
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [189]
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [188]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [191]
[192]    0.0    0.00    0.00    2047         std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [192]
-----------------------------------------------
                0.00    0.00       1/1227        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [338]
                0.00    0.00       1/1227        std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [330]
                0.00    0.00       4/1227        std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [287]
                0.00    0.00      12/1227        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [259]
                0.00    0.00    1209/1227        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [195]
[193]    0.0    0.00    0.00    1227         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [193]
-----------------------------------------------
                0.00    0.00    1209/1209        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [196]
[194]    0.0    0.00    0.00    1209         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [194]
                0.00    0.00    2418/4836        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [148]
-----------------------------------------------
                0.00    0.00    1209/1209        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [196]
[195]    0.0    0.00    0.00    1209         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [195]
                0.00    0.00    4836/6031        std::vector<int, std::allocator<int> >::size() const [143]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::max_size() const [170]
                0.00    0.00    1209/1227        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [193]
-----------------------------------------------
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::push_back(int const&) [139]
[196]    0.0    0.00    0.00    1209         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [196]
                0.00    0.00    2418/8050        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [141]
                0.00    0.00    2418/4836        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [148]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [172]
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [195]
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::begin() [198]
                0.00    0.00    1209/1209        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [194]
                0.00    0.00    1209/2404        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [176]
                0.00    0.00    1209/41287       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
                0.00    0.00    1209/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [111]
                0.00    0.00    1209/5646        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::push_back(int const&) [139]
[197]    0.0    0.00    0.00    1209         std::vector<int, std::allocator<int> >::end() [197]
                0.00    0.00    1209/2418        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [169]
-----------------------------------------------
                0.00    0.00    1209/1209        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [196]
[198]    0.0    0.00    0.00    1209         std::vector<int, std::allocator<int> >::begin() [198]
                0.00    0.00    1209/2418        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [169]
-----------------------------------------------
                0.00    0.00    1196/1196        std::allocator<int>::allocator() [201]
[199]    0.0    0.00    0.00    1196         __gnu_cxx::new_allocator<int>::new_allocator() [199]
-----------------------------------------------
                0.00    0.00    1196/1196        KosarajuAdjMatrix::findSCCs() [2]
