Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[156]    0.0    0.00    0.00    1139         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [156]
-----------------------------------------------
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [161]
[157]    0.0    0.00    0.00    1139         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [157]
                0.00    0.00    1139/4325        std::allocator<int>::allocator(std::allocator<int> const&) [107]
                0.00    0.00    1139/2278        std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [132]
-----------------------------------------------
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [160]
[158]    0.0    0.00    0.00    1139         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [158]
                0.00    0.00    1139/2278        std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [132]
                0.00    0.00    1139/21140       std::allocator<int>::allocator() [63]
-----------------------------------------------
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [161]
[159]    0.0    0.00    0.00    1139         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [159]
                0.00    0.00    1139/2292        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [128]
-----------------------------------------------
                0.00    0.00    1139/1139        std::vector<int, std::allocator<int> >::vector() [167]
[160]    0.0    0.00    0.00    1139         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [160]
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [158]
-----------------------------------------------
                0.00    0.00    1139/1139        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [166]
[161]    0.0    0.00    0.00    1139         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [161]
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [157]
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [159]
-----------------------------------------------
                0.00    0.00      12/1139        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [208]
                0.00    0.00    1127/1139        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [165]
[162]    0.0    0.00    0.00    1139         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [162]
                0.00    0.00    1139/2290        std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [129]
                0.00    0.00    1139/1139        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [152]
-----------------------------------------------
                0.00    0.00    1139/1139        __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [153]
[163]    0.0    0.00    0.00    1139         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [163]
                0.00    0.00    1139/4325        std::allocator<int>::allocator(std::allocator<int> const&) [107]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [172]
[164]    0.0    0.00    0.00    1139         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [164]
                0.00    0.00    1139/1139        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
-----------------------------------------------
                0.00    0.00    1139/1139        KosarajuDeque::findSCCs() [262]
[165]    0.0    0.00    0.00    1139         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [165]
                0.00    0.00    1127/1139        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [162]
                0.00    0.00      12/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [199]
                0.00    0.00      12/12          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [208]
-----------------------------------------------
                0.00    0.00    1139/1139        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [152]
[166]    0.0    0.00    0.00    1139         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [166]
                0.00    0.00    1139/3445        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [116]
                0.00    0.00    1139/1139        __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [153]
                0.00    0.00    1139/5751        std::vector<int, std::allocator<int> >::size() const [102]
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [161]
                0.00    0.00    1139/25465       std::allocator<int>::~allocator() [54]
                0.00    0.00    1139/7770        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [100]
                0.00    0.00    1139/2278        std::vector<int, std::allocator<int> >::end() const [130]
                0.00    0.00    1139/2278        std::vector<int, std::allocator<int> >::begin() const [131]
                0.00    0.00    1139/1139        int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [173]
-----------------------------------------------
                0.00    0.00    1139/1139        KosarajuDeque::findSCCs() [262]
[167]    0.0    0.00    0.00    1139         std::vector<int, std::allocator<int> >::vector() [167]
                0.00    0.00    1139/1139        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [160]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [169]
[168]    0.0    0.00    0.00    1139         int* std::__niter_wrap<int*>(int* const&, int*) [168]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
[169]    0.0    0.00    0.00    1139         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [169]
                0.00    0.00    2278/2278        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [134]
                0.00    0.00    1139/8057        int* std::__niter_base<int*>(int*) [99]
                0.00    0.00    1139/1139        int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [170]
                0.00    0.00    1139/1139        int* std::__niter_wrap<int*>(int* const&, int*) [168]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [169]
[170]    0.0    0.00    0.00    1139         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [170]
                0.00    0.00    1139/1139        int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [171]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [170]
[171]    0.0    0.00    0.00    1139         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [171]
                0.00    0.00    1139/1139        int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [156]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [173]
[172]    0.0    0.00    0.00    1139         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [172]
                0.00    0.00    1139/1139        int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [164]
-----------------------------------------------
                0.00    0.00    1139/1139        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [166]
[173]    0.0    0.00    0.00    1139         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [173]
                0.00    0.00    1139/1139        int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [172]
-----------------------------------------------
                0.00    0.00    1139/1139        int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [164]
[174]    0.0    0.00    0.00    1139         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
                0.00    0.00    2278/2278        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [133]
                0.00    0.00    1139/1139        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [169]
-----------------------------------------------
                0.00    0.00    1139/1139        void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [281]
[175]    0.0    0.00    0.00    1139         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [175]
                0.00    0.00    1139/4325        std::vector<int, std::allocator<int> >::~vector() [111]
-----------------------------------------------
                                9452             KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [176]
                0.00    0.00     548/548         KosarajuDeque::findSCCs() [262]
[176]    0.0    0.00    0.00     548+9452    KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [176]
                0.00    0.00   40000/100000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [24]
                0.00    0.00   40000/120000      std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [12]
                0.00    0.00   30000/130000      std::_Deque_iterator<int, int&, int*>::operator*() const [10]
                0.00    0.00   30000/80000       std::_Bit_reference::operator bool() const [29]
                0.00    0.00   30000/90000       std::_Deque_iterator<int, int&, int*>::operator++() [26]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [84]
                0.00    0.00   10000/90000       std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [27]
                0.00    0.00   10000/50001       std::deque<int, std::allocator<int> >::begin() [30]
                0.00    0.00   10000/90001       std::deque<int, std::allocator<int> >::end() [25]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [97]
                                9452             KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [176]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [181]
[177]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::size() const [177]
                0.00    0.00      78/78          std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [183]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [181]
[178]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::max_size() const [178]
                0.00    0.00      78/40088       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [179]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::max_size() const [178]
[179]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [179]
                0.00    0.00      78/2384        std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [119]
                0.00    0.00      78/2413        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::pop_back() [94]
[180]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [180]
                0.00    0.00      78/20079       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [65]
                0.00    0.00      78/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00      78/30001       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [46]
                0.00    0.00      78/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [93]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::push_back(int const&) [44]
[181]    0.0    0.00    0.00      78         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [181]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::size() const [177]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::max_size() const [178]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [182]
                0.00    0.00      78/20079       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [64]
                0.00    0.00      78/101231      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [14]
                0.00    0.00      78/50000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [32]
                0.00    0.00      78/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [181]
[182]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [182]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [223]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::size() const [177]
[183]    0.0    0.00    0.00      78         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [183]
                0.00    0.00      78/40322       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
-----------------------------------------------
                0.00    0.00      72/72          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [196]
[184]    0.0    0.00    0.00      72         std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [184]
-----------------------------------------------
                0.00    0.00      48/48          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [204]
[185]    0.0    0.00    0.00      48         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [185]
-----------------------------------------------
                0.00    0.00      12/36          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [202]
                0.00    0.00      24/36          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [189]
[186]    0.0    0.00    0.00      36         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [186]
-----------------------------------------------
                0.00    0.00      13/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [200]
                0.00    0.00      13/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [199]
[187]    0.0    0.00    0.00      26         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [187]
-----------------------------------------------
                0.00    0.00       1/25          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [304]
                0.00    0.00      24/25          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [208]
[188]    0.0    0.00    0.00      25         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [188]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [192]
[189]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [189]
                0.00    0.00      24/36          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [186]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [191]
[190]    0.0    0.00    0.00      24         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [190]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [204]
[191]    0.0    0.00    0.00      24         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [191]
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [193]
                0.00    0.00      24/24          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [190]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [193]
[192]    0.0    0.00    0.00      24         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [192]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [189]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [191]
[193]    0.0    0.00    0.00      24         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [193]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [192]
                0.00    0.00      24/2413        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00      24/24          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [208]
[194]    0.0    0.00    0.00      24         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [194]
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [195]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [194]
[195]    0.0    0.00    0.00      24         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [195]
                0.00    0.00      24/24          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [196]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [195]
[196]    0.0    0.00    0.00      24         std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [196]
                0.00    0.00      72/72          std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [184]
                0.00    0.00      24/24          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [197]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [196]
