Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    2047/4437        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [181]
[147]    0.0    0.00    0.00    4437         std::allocator<int>::allocator(std::allocator<int> const&) [147]
                0.00    0.00    4437/4437        __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [146]
-----------------------------------------------
                0.00    0.00    4437/4437        void std::_Destroy<int*>(int*, int*) [152]
[148]    0.0    0.00    0.00    4437         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [148]
-----------------------------------------------
                0.00    0.00    4437/4437        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [150]
[149]    0.0    0.00    0.00    4437         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [149]
                0.00    0.00    4437/5633        std::allocator<int>::~allocator() [142]
-----------------------------------------------
                0.00    0.00    4437/4437        std::vector<int, std::allocator<int> >::~vector() [151]
[150]    0.0    0.00    0.00    4437         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [150]
                0.00    0.00    4437/5646        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140]
                0.00    0.00    4437/4437        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [149]
-----------------------------------------------
                0.00    0.00    1195/4437        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [221]
                0.00    0.00    1195/4437        KosarajuAdjMatrix::findSCCs() [2]
                0.00    0.00    2047/4437        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [179]
[151]    0.0    0.00    0.00    4437         std::vector<int, std::allocator<int> >::~vector() [151]
                0.00    0.00    4437/8050        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [137]
                0.00    0.00    4437/4437        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [153]
                0.00    0.00    4437/4437        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [150]
-----------------------------------------------
                0.00    0.00    4437/4437        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [153]
[152]    0.0    0.00    0.00    4437         void std::_Destroy<int*>(int*, int*) [152]
                0.00    0.00    4437/4437        void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [148]
-----------------------------------------------
                0.00    0.00    4437/4437        std::vector<int, std::allocator<int> >::~vector() [151]
[153]    0.0    0.00    0.00    4437         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [153]
                0.00    0.00    4437/4437        void std::_Destroy<int*>(int*, int*) [152]
-----------------------------------------------
                0.00    0.00    4094/4094        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [181]
[154]    0.0    0.00    0.00    4094         std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [154]
-----------------------------------------------
                0.00    0.00    2047/4094        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [185]
                0.00    0.00    2047/4094        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [180]
[155]    0.0    0.00    0.00    4094         std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [155]
-----------------------------------------------
                0.00    0.00    1195/3613        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [212]
                0.00    0.00    2418/3613        std::vector<int, std::allocator<int> >::max_size() const [166]
[156]    0.0    0.00    0.00    3613         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [156]
-----------------------------------------------
                0.00    0.00       3/2523        std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [295]
                0.00    0.00      24/2523        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [244]
                0.00    0.00      78/2523        std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [230]
                0.00    0.00    2418/2523        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [167]
[157]    0.0    0.00    0.00    2523         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [157]
-----------------------------------------------
                0.00    0.00    2496/2496        std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [159]
[158]    0.0    0.00    0.00    2496         __gnu_cxx::new_allocator<int>::max_size() const [158]
                0.00    0.00    2496/4979        __gnu_cxx::new_allocator<int>::_M_max_size() const [143]
-----------------------------------------------
                0.00    0.00      78/2496        std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [230]
                0.00    0.00    2418/2496        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [167]
[159]    0.0    0.00    0.00    2496         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [159]
                0.00    0.00    2496/2496        __gnu_cxx::new_allocator<int>::max_size() const [158]
-----------------------------------------------
                0.00    0.00    2483/2483        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [162]
[160]    0.0    0.00    0.00    2483         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00    2483/2483        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [163]
[161]    0.0    0.00    0.00    2483         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [161]
                0.00    0.00    2483/4979        __gnu_cxx::new_allocator<int>::_M_max_size() const [143]
-----------------------------------------------
                0.00    0.00      79/2483        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [227]
                0.00    0.00    2404/2483        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140]
[162]    0.0    0.00    0.00    2483         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [162]
                0.00    0.00    2483/2483        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00      79/2483        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [226]
                0.00    0.00    2404/2483        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [172]
[163]    0.0    0.00    0.00    2483         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [163]
                0.00    0.00    2483/2483        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [161]
-----------------------------------------------
                0.00    0.00      24/2440        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [259]
                0.00    0.00      24/2440        __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [254]
                0.00    0.00    2392/2440        bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [196]
[164]    0.0    0.00    0.00    2440         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [164]
-----------------------------------------------
                0.00    0.00    1209/2418        std::vector<int, std::allocator<int> >::end() [193]
                0.00    0.00    1209/2418        std::vector<int, std::allocator<int> >::begin() [194]
[165]    0.0    0.00    0.00    2418         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [165]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [191]
[166]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::max_size() const [166]
                0.00    0.00    2418/3613        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [156]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [167]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::max_size() const [166]
[167]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [167]
                0.00    0.00    2418/2496        std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [159]
                0.00    0.00    2418/2523        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [157]
-----------------------------------------------
                0.00    0.00    2418/2418        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [192]
[168]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [168]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [169]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [168]
[169]    0.0    0.00    0.00    2418         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [169]
                0.00    0.00    2418/2418        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [170]
-----------------------------------------------
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [169]
[170]    0.0    0.00    0.00    2418         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [170]
                0.00    0.00    7254/8449        int* std::__niter_base<int*>(int*) [136]
                0.00    0.00    2418/2418        std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [171]
-----------------------------------------------
                0.00    0.00    2418/2418        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [170]
[171]    0.0    0.00    0.00    2418         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [171]
-----------------------------------------------
                0.00    0.00    1195/2404        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [205]
                0.00    0.00    1209/2404        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [192]
[172]    0.0    0.00    0.00    2404         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [172]
                0.00    0.00    2404/2483        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [163]
-----------------------------------------------
                0.00    0.00      12/2402        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [259]
                0.00    0.00    1195/2402        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [208]
                0.00    0.00    1195/2402        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [198]
[173]    0.0    0.00    0.00    2402         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [173]
-----------------------------------------------
                0.00    0.00    1195/2390        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [212]
                0.00    0.00    1195/2390        KosarajuAdjMatrix::findSCCs() [2]
[174]    0.0    0.00    0.00    2390         std::vector<int, std::allocator<int> >::end() const [174]
                0.00    0.00    2390/4780        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [145]
-----------------------------------------------
                0.00    0.00    1195/2390        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [212]
                0.00    0.00    1195/2390        KosarajuAdjMatrix::findSCCs() [2]
[175]    0.0    0.00    0.00    2390         std::vector<int, std::allocator<int> >::begin() const [175]
                0.00    0.00    2390/4780        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [145]
-----------------------------------------------
                0.00    0.00    1195/2390        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [204]
                0.00    0.00    1195/2390        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [203]
[176]    0.0    0.00    0.00    2390         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [176]
-----------------------------------------------
                0.00    0.00    2390/2390        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [220]
[177]    0.0    0.00    0.00    2390         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [177]
-----------------------------------------------
                0.00    0.00    2390/2390        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [215]
[178]    0.0    0.00    0.00    2390         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [178]
                0.00    0.00    2390/24780       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [88]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [184]
[179]    0.0    0.00    0.00    2047         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [179]
                0.00    0.00    2047/4437        std::vector<int, std::allocator<int> >::~vector() [151]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [185]
[180]    0.0    0.00    0.00    2047         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [180]
                0.00    0.00    2047/4094        std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [155]
                0.00    0.00    2047/2047        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [186]
                0.00    0.00    2047/43242       operator new(unsigned long, void*) [77]
-----------------------------------------------
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [183]
[181]    0.0    0.00    0.00    2047         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [181]
                0.00    0.00    4094/4094        std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [154]
                0.00    0.00    2047/4437        std::allocator<int>::allocator(std::allocator<int> const&) [147]
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [182]
-----------------------------------------------
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [181]
[182]    0.0    0.00    0.00    2047         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [182]
-----------------------------------------------
                0.00    0.00    2047/2047        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [186]
[183]    0.0    0.00    0.00    2047         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [183]
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [181]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [187]
[184]    0.0    0.00    0.00    2047         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [184]
                0.00    0.00    2047/2047        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [179]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [187]
[185]    0.0    0.00    0.00    2047         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [185]
                0.00    0.00    2047/4094        std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [155]
                0.00    0.00    2047/2047        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [180]
-----------------------------------------------
                0.00    0.00    2047/2047        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [180]
[186]    0.0    0.00    0.00    2047         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [186]
                0.00    0.00    2047/2047        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [183]
-----------------------------------------------
                0.00    0.00    2047/2047        std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [248]
[187]    0.0    0.00    0.00    2047         void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [187]
                0.00    0.00    2047/2047        std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [188]
                0.00    0.00    2047/7336        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [138]
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [185]
                0.00    0.00    2047/2047        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [184]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [187]
[188]    0.0    0.00    0.00    2047         std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [188]
-----------------------------------------------
                0.00    0.00       1/1227        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [334]
                0.00    0.00       1/1227        std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [326]
                0.00    0.00       4/1227        std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [283]
                0.00    0.00      12/1227        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [255]
                0.00    0.00    1209/1227        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [191]
[189]    0.0    0.00    0.00    1227         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [189]
-----------------------------------------------
                0.00    0.00    1209/1209        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [192]
[190]    0.0    0.00    0.00    1209         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [190]
                0.00    0.00    2418/4836        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [144]
-----------------------------------------------
                0.00    0.00    1209/1209        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [192]
[191]    0.0    0.00    0.00    1209         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [191]
                0.00    0.00    4836/6031        std::vector<int, std::allocator<int> >::size() const [139]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::max_size() const [166]
                0.00    0.00    1209/1227        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [189]
-----------------------------------------------
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::push_back(int const&) [135]
[192]    0.0    0.00    0.00    1209         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [192]
                0.00    0.00    2418/8050        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [137]
                0.00    0.00    2418/4836        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [144]
                0.00    0.00    2418/2418        std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [168]
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [191]
                0.00    0.00    1209/1209        std::vector<int, std::allocator<int> >::begin() [194]
                0.00    0.00    1209/1209        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [190]
                0.00    0.00    1209/2404        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [172]
                0.00    0.00    1209/41287       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [78]
                0.00    0.00    1209/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [107]
                0.00    0.00    1209/5646        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140]
-----------------------------------------------
